aa_000,ag_002,ag_003,ag_004,ah_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_008,az_005,az_007,ba_000,ba_002,ba_003,ba_004,ba_008,bb_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ce_000,ci_000,cj_000,ck_000,cn_000,cn_001,cn_002,cn_008,cn_009,cq_000,cs_002,cs_004,de_000,dg_000,dn_000,ds_000,dt_000,ee_000,ee_005
61786,0,0,4334,2691980,0,0,4528874,3264132,2176982,1161892,0,2856104,5430640,2,2544870,385828,324548,260220,124158,6706514,2691980,116858,919130,1250724,61785.39,6706514,6706514,6671678,37977.0,6021928,158444,3987072.96,0.0,2030911.68,0,0,0,9512,526,6706514,105876,276442,768,0,81766,100750,18878,2082144,760732
79266,0,0,4382,2725816,0,0,5639106,4759860,1214860,678020,0,346774,2451244,0,2310750,659330,411262,280110,54,6856284,2725816,84838,521004,688934,79266.45,6856284,6856284,6834596,37539.0,6380936,233242,5410117.44,0.0,963320.64,0,0,0,9446,260,6856284,148404,450336,602,0,48726,166326,32844,1009528,671360
31452,0,0,128,1108168,0,0,2180958,1938498,287784,187716,0,80850,2372728,0,711924,310350,219814,154428,32,2469226,1108168,27396,128262,158786,31451.5,2469226,2469226,2445768,15182.0,2391904,74726,2099770.56,0.0,290290.56,0,0,0,2476,176,2469226,122220,186216,270,0,18802,43218,8320,309178,235200
220,0,0,6,8744,0,0,30156,25248,23490,1266,0,22338,20120,0,14320,1260,582,382,120,53688,8744,416,19994,3418,220.15,53688,53688,53282,81.0,22400,1362,16064.64,517.44,4835.52,0,0,0,0,0,53688,568,1102,96,0,352,728,200,6720,1824
18,0,0,12,2714,0,0,12342,8948,5062,368,0,6136,222,0,4402,128,48,402,16,17440,2714,190,1704,3246,17.32,17440,17440,17166,33.0,6182,300,2198.4,0.0,2962.56,0,0,0,0,0,17440,20,12,78,0,222,50,14,4082,40
12,0,0,102,2722,0,0,6246,3028,6620,1476,0,6198,6632,0,8734,122,264,66,0,12870,2722,142,3006,3594,11.08,12870,12870,19962,26.0,10020,488,2237.76,0.0,4771.2,0,0,0,0,0,12870,16,248,36,0,130,52,22,8000,2
44204,0,0,19546,1683046,0,0,2882438,2337174,819338,430384,0,106746,3452146,0,1463082,289102,206002,163434,0,3702716,1683046,60128,325918,488346,44204.98,3702716,3702716,3670074,19358.0,3483196,102096,2822434.56,0.0,656570.88,0,0,2344,4836,128,3702716,131328,263808,104,0,36848,123284,20294,697766,408210
806,0,0,50,19842,0,0,46042,42006,7088,2526,0,0,41156,0,19820,5346,2030,260,0,53132,19842,418,3672,3404,805.36,53132,53132,56552,162.0,46766,988,40354.56,0.0,6360.96,0,0,0,0,0,53132,24,854,36,0,226,792,158,7078,9594
22886,0,101076,968098,475472,76888,117720,1028724,975562,315050,84262,0,765566,1183170,0,112388,233204,123590,66296,54456,1421076,475472,12580,220360,93620,22885.52,1421076,1421076,1416486,7684.0,1201220,31712,1126753.92,0.0,72140.16,0,17286,701676,16,0,1421076,1174,18654,200,0,9412,29480,4464,79814,151784
1414,0,0,102,28604,0,0,90968,85100,8590,3460,0,0,25968,0,31492,8022,2644,466,0,99568,28604,608,4122,4434,1414.91,99568,99568,101358,279.0,78698,1646,70542.72,0.0,8059.2,0,0,0,0,0,99568,1072,1234,44,0,360,738,196,8898,55224
29062,0,0,1370,858334,0,0,1942258,1705182,319740,191478,0,461528,573510,0,837660,211192,134052,96468,1690,2262552,858334,22320,129384,189134,29062.17,2262552,2262552,2261136,10817.0,2145506,63990,1769059.2,0.0,374504.64,0,0,0,1996,68,2262552,65268,106962,110,0,13182,31564,8150,400656,253702
2828,0,0,138,80196,0,0,170524,152700,36656,11686,0,61608,166912,0,85264,17080,7014,2796,0,207254,80196,2184,22038,14550,2827.47,207254,207254,209530,637.0,178218,4928,151771.2,0.0,26198.4,0,0,0,164,0,207254,232,9956,36,0,1086,4984,944,28208,62238
62248,0,0,35964,1934300,290,764,3430372,3034548,665820,334868,0,410492,3835660,0,1158126,418710,343284,292680,0,4097078,1934300,53828,386360,276184,62248.25,4097078,4097078,4096554,22024.0,3867824,87080,3374922.24,0.0,487433.28,0,0,3094,2850,104,4097078,44460,158782,154,0,28786,110860,18156,519484,571344
77210,0,0,1262,2564570,0,0,4708768,4151268,798546,464056,0,614486,827836,0,2193736,592832,416054,305190,0,5508354,2564570,74582,403450,391224,77210.49,5508354,5508354,5515900,32124.0,5307118,156418,4762916.16,0.0,540184.32,0,0,0,7438,218,5508354,41662,265476,328,0,40584,137092,25556,570782,748010
41316,0,0,30444,1151086,0,0,1966934,1588878,595398,316410,0,268376,2232766,0,615002,219724,150264,113500,6746,2562786,1151086,45852,370546,222232,41316.33,2562786,2562786,2556362,15878.0,2324446,61866,2133219.84,0.0,187824.96,0,0,282,1158,10,2562786,28636,102498,90,0,27442,97126,18576,204418,302650
39880,0,0,116,1043380,0,0,1995468,1775764,285672,194812,0,89906,672938,6,600420,180926,140464,111428,0,2281436,1043380,30066,151224,133940,39879.67,2281436,2281436,2292082,16422.0,2206950,60262,1936270.08,0.0,269401.92,0,0,0,2468,90,2281436,32596,57202,158,0,14032,51276,10488,286590,195728
30190,0,0,1810,1111424,0,0,2106208,1703838,597788,346058,0,427278,352292,0,981796,144100,116486,95342,2434,2704540,1111424,31112,227146,365076,30189.13,2704540,2704540,2628230,20550.0,2544528,92680,2028586.56,0.0,512311.68,0,0,0,4888,362,2704540,74676,195652,198,0,20198,64642,9964,536910,317706
92082,0,29332,601754,3264568,19930,38182,7116844,6108746,1720904,963692,0,6498552,7320400,0,3921916,1067622,566348,339464,109178,8858116,3264568,119352,410028,1309046,92081.97,8858116,8858116,8874670,45499.0,8721760,247420,5241106.56,0.0,3475169.28,0,2726,84032,1782,0,8858116,3137776,4216240,9448,0,50068,247728,39586,3536726,1276122
131002,0,240154,4836520,3706058,245596,336364,7043532,6575480,1010502,616408,0,7096990,3718576,62492,2705414,772578,347682,215516,88428,8300232,3706058,93692,446682,560188,131002.6,8300232,8300232,8264200,34917.0,8031864,211134,6835602.24,534370.56,656210.88,0,1046,461058,16504,2436,8300232,361718,208688,450,0,46548,263626,37940,1219984,614656
1092,0,378,58010,5072,5466,14472,73426,72394,27206,3012,0,62026,61070,1432,26400,10974,5688,1784,156,106178,5072,574,18870,8288,1092.75,106178,106178,106040,300.0,69422,1462,56818.56,0.0,11593.92,0,362,38030,2,0,106178,2836,2242,148,0,852,1256,224,13672,9418
40520,0,0,2048,1956926,0,0,4539172,3843812,1007900,556852,0,8,1289014,2,2935050,394566,236928,169776,0,5548658,1956926,83636,442100,564186,40520.39,5548658,5548658,5580094,14605.0,5071042,270012,3532293.12,0.0,1531665.6,0,0,0,27670,4506,5548658,5968,489712,320,0,40310,225396,57296,1672128,169694
63088,0,0,75106,1777036,0,0,4207544,3794494,477770,320522,0,316940,4402084,0,1228636,905188,560344,350742,0,4686504,1777036,39760,244894,231348,63087.07,4686504,4686504,4686244,18200.0,4495782,183504,4047371.52,0.0,442145.28,0,0,1530,12574,1062,4686504,15806,182512,1004,0,24500,88708,17136,480790,368558
18,0,0,20,1836,0,0,5710,4054,5358,574,0,7680,6530,0,5954,312,82,44,0,11064,1836,114,4068,1276,18.61,11064,11064,15020,24.0,7698,406,2563.2,0.96,4418.88,0,0,0,0,0,11064,8,730,50,0,100,84,32,5290,30
1722,0,0,96,50644,0,0,117596,108728,19912,6160,0,15538,58728,0,61378,10918,4330,812,0,137514,50644,1160,12446,7436,1721.78,137514,137514,140482,385.0,119314,2530,100701.12,0.0,18520.32,0,0,0,96,0,137514,792,2726,30,0,522,1910,490,20104,36920
59530,0,20546,3605098,2164058,54118,101556,4006846,3064826,3520372,892082,0,2614822,4975482,0,1203462,532230,338580,227604,93364,7581768,2164058,77902,2695932,821016,59530.26,7581768,7581768,7553290,22371.0,5098808,288518,4485479.04,0.0,601194.24,0,0,826202,96,0,7581768,12930,161026,3444,0,45182,213538,22586,680078,317690
1252,0,0,36,46756,0,0,100490,88848,80984,3238,0,57762,85896,0,54850,7180,3386,2014,110,181612,46756,1186,72366,7756,1251.37,181612,181612,177230,365.0,100978,1868,62738.88,22994.88,13534.08,0,0,0,38,0,181612,9240,6874,238,24068,1020,1406,318,38394,11840
117934,358,83364,1315032,3272310,36888,59524,6782438,6077900,1097860,541772,0,573664,6973242,9578,3295794,684018,489150,331722,117156,7919068,3272310,77630,486750,607956,117933.31,7919068,7919068,7809596,42396.0,7490138,227200,6382162.56,0.0,1100846.4,0,13040,191630,29404,524,7919068,406642,2475616,212,0,42164,218416,30746,1134682,923420
8,0,0,6,1378,0,0,9306,7446,14476,244,0,4956,652,0,4044,52,54,36,174,23796,1378,136,12844,1622,7.02,23796,23796,28400,21.0,4986,154,1402.56,0.0,2685.12,0,0,0,0,0,23796,12,6,38,0,146,0,10,3690,10
2168,0,0,126,53556,0,0,122050,112242,12348,6240,0,2,123866,0,49754,12142,1872,240,0,134436,53556,1154,5006,7312,2167.66,134436,134436,136048,413.0,125484,1710,115186.56,0.0,10185.6,0,0,0,56,0,134436,4146,2698,46,0,662,3556,704,11146,28018
127648,0,388478,4781400,2744214,414882,611664,6087124,5711802,1613104,556838,0,1519692,569314,221260,3451950,871538,550176,387294,91828,8117616,2744214,78578,612756,997628,127648.74,8117616,8117616,8016190,40463.0,7519650,161686,5980011.84,0.0,1531993.92,0,10272,615500,63200,1880,8117616,398314,295810,146,0,49192,113608,24328,1561242,257032
26,0,0,72,2518,0,0,14932,12680,3146,818,0,990,5144,0,6214,320,50,36,0,18090,2518,164,798,2332,25.4,18090,18090,20256,24.0,7846,482,4100.16,0.0,2709.12,0,0,0,0,0,18090,22,528,24,0,134,276,48,4068,0
8,0,0,2126,1654,482,1082,3946,2140,19982,356,0,4634,3670,0,4180,80,246,32,0,24434,1654,120,17790,2174,7.2,24434,24434,25218,18.0,5482,228,1710.72,212.16,2422.08,0,0,1504,0,0,24434,26,18,232,0,122,16,8,4008,16
31608,0,0,470,1041128,0,0,1863698,1456496,494940,370142,0,39242,640658,0,860160,228920,137068,93934,0,2358940,1041128,37170,175338,317160,31607.03,2358940,2358940,2356378,14596.0,2285136,62218,1951328.64,0.0,332234.88,0,0,0,3142,142,2358940,26868,121100,62,0,20010,62760,11670,349796,291598
41194,0,0,310,1239450,0,0,2596604,2281198,545270,260972,0,983062,2737150,0,838018,267562,205180,181084,0,3142204,1239450,33604,325518,217944,41193.17,3142204,3142204,3126878,18513.0,2841172,101262,2442581.76,0.0,395996.16,0,0,0,3132,42,3142204,168050,290524,454,0,20874,88836,13766,418808,373392
49524,0,6062,115100,1504192,2314,3734,3065416,2763416,437252,245914,0,646254,1598928,0,1276762,275194,204284,171642,0,3505522,1504192,34136,234566,201690,49524.32,3505522,3505522,3509470,22121.0,3331446,92936,2987541.12,0.0,342160.32,0,484,18304,3326,210,3505522,51108,136570,404,0,17510,118536,15420,360892,461238
39926,0,0,330,1286342,0,0,2764154,2455734,789472,228478,0,755914,2798918,0,1125668,333718,230294,182182,0,3554424,1286342,32298,579662,205628,39926.51,3554424,3554424,3549342,11852.0,2903436,93282,2274312.96,0.0,626029.44,0,0,0,13708,856,3554424,10058,284292,172,0,20950,61972,16508,656732,300106
79964,0,11842,271040,2842832,6998,13564,5870846,4939968,1301644,778852,0,2271418,3253732,22,2150382,658216,462416,327936,79016,7181048,2842832,96002,577836,718548,79963.65,7181048,7181048,7199768,40035.0,6812494,143510,5520258.24,0.0,1287290.88,0,100,44400,8234,238,7181048,379096,475286,234,0,49770,103302,24992,1346744,549144
27170,0,0,1102,850610,0,0,1746244,1505046,355288,199974,0,15156,451788,0,667548,160374,117488,94556,0,2101960,850610,24974,181046,173368,27170.94,2101960,2101960,2101402,14113.0,1961372,62884,1635291.84,0.0,324536.64,0,0,0,3932,440,2101960,22578,105312,156,0,13548,62494,11048,335438,227126
1988,0,0,164,58320,0,0,122120,109454,18688,7978,0,76586,120198,0,34392,14184,3840,1078,0,140874,58320,1484,8314,10282,1987.19,140874,140874,141632,482.0,126600,3590,110292.48,0.0,15253.44,0,0,0,0,0,140874,2892,2560,54,0,898,1876,532,18092,70936
40104,0,0,964,1072530,0,0,2061748,1714232,427942,292852,0,207194,383654,0,802844,174048,135558,114384,4,2490200,1072530,32180,206322,220450,40104.09,2490200,2490200,2479098,18451.0,2383876,64450,2102908.8,0.0,278739.84,0,0,0,4704,368,2490200,77716,155558,222,0,18964,56388,12596,295086,272114
205898,0,28,73312,5810908,574,1180,11868326,10659872,1485170,992464,0,2058264,6328370,0,3094430,1341208,1290774,1432088,0,13356414,5810908,138390,871542,605284,205898.39,13356414,13356414,13384114,86470.0,12921920,424602,11980273.92,0.0,931296.96,0,0,11220,12870,408,13356414,284564,557868,482,0,74164,391456,54044,1004642,1534534
178,0,0,4436,10536,0,0,170768,166346,28858,1996,0,1282,22624,0,16804,1484,392,116,0,199638,10536,482,25374,3472,178.97,199638,199638,220346,77.0,25654,1706,17667.84,0.0,6621.12,0,0,0,0,0,199638,376,1016,16,0,300,884,210,8572,14
1530,0,0,164,39144,0,0,105116,95100,14696,6034,0,2,62194,0,54054,8876,3712,756,0,119866,39144,1050,6222,8432,1529.76,119866,119866,125928,331.0,101782,3022,84142.08,0.0,17494.08,0,0,0,178,0,119866,3154,3254,48,0,602,1428,354,18878,45510
44176,0,412040,2153604,839506,281482,416414,2108292,2111076,509982,183016,4,573454,1241350,364444,1328508,216422,165142,141638,35456,2900858,839506,32978,206968,301838,44175.09,2900858,2900858,2868508,16216.0,2782264,77648,2471373.12,0.0,307054.08,0,19872,308016,4348,0,2900858,110122,114828,86,0,23108,89426,11176,321512,154668
66,0,0,356,5716,0,0,45888,34944,25136,4924,0,38242,1942,0,41464,670,412,328,122,71128,5716,812,13186,11886,65.26,71128,71128,76004,89.0,45470,1152,7325.76,13958.4,22775.04,0,0,174,0,0,71128,256,4852,134,0,1236,226,38,38596,134
16,0,0,2548,3308,0,0,14712,11974,13688,888,0,7470,5798,0,6898,224,158,108,2,28418,3308,202,11100,2572,16.84,28418,28418,32890,31.0,8688,364,3393.6,0.0,4358.4,0,0,1818,0,0,28418,324,684,150,0,160,70,30,5514,28
8,0,352,1142,654,498,1170,7232,6220,7026,304,0,4010,250,854,3552,78,24,62,34,14778,654,116,5344,1660,7.6,14778,14778,16270,22.0,4678,176,966.72,0.0,2543.04,0,354,1070,0,0,14778,8,4,90,0,178,46,12,3834,24
236,0,0,3958,13250,468,1928,23168,14338,36808,3058,0,10758,16854,166,20378,1694,576,308,142,60510,13250,432,25356,10714,236.7,60510,60510,59740,97.0,28740,840,13851.84,82.56,13772.16,0,0,3570,8,0,60510,350,636,50,0,576,220,54,15174,196
14,0,0,838,1848,98,236,6206,4042,12172,774,0,6128,4866,0,4732,194,96,22,0,18494,1848,126,10204,1958,13.4,18494,18494,19596,21.0,6128,308,2139.84,0.0,3100.8,0,0,770,0,0,18494,8,346,26,0,130,86,18,4068,2
58886,0,0,648,1828134,0,0,3688018,3239948,593084,377692,0,0,1240522,0,1062214,438238,317362,236604,476,4281744,1828134,37052,212698,374394,58886.63,4281744,4281744,4245750,32233.0,4146892,105858,3573512.64,0.0,570771.84,0,0,0,6532,478,4281744,97936,148374,438,0,22724,81008,13998,592852,521186
70,0,0,7354,25112,1124,2200,77988,67368,43882,6530,0,76864,51832,678,71828,614,380,222,264,123048,25112,588,30100,13350,69.05,123048,123048,123172,116.0,76956,1070,7785.6,52039.68,15410.88,0,0,5486,8,0,123048,1296,9576,92,65322,608,310,92,69624,396
32,0,0,4784,3478,184,306,7614,5346,23444,484,0,3652,7318,0,6934,234,354,292,22,31268,3478,182,21158,2238,31.88,31268,31268,32444,41.0,9260,496,5154.24,0.0,2917.44,0,0,2408,0,0,31268,30,878,64,0,158,90,44,4308,44
34752,974,740922,1065686,632598,446524,598080,1365722,1598100,449242,98572,14,1301860,688434,499874,803252,219184,136508,80016,14158,2262272,632598,20514,213786,234262,34752.82,2262272,2262272,2234124,10183.0,2022904,49670,1816383.36,2296.32,201407.04,0,30830,496752,146,0,2262272,72600,66792,718,0,20248,53986,7974,213810,396502
25390,0,0,74002,109162,0,0,1445436,1308576,385036,116458,0,1021204,270240,0,458704,139428,99600,56942,20742,1830824,109162,17334,225498,158984,25389.17,1830824,1830824,1825994,8239.0,1600184,60740,1349953.92,0.0,247512.0,0,0,35726,764,50,1830824,190982,88822,1004,0,18526,43340,8668,259602,115150
1584,0,260,57400,42790,6644,10408,94964,90788,20216,4020,0,80304,960,6768,41282,24798,12968,4494,224,121896,42790,840,9220,10866,1584.96,121896,121896,122892,396.0,107442,2112,82334.4,0.0,23822.4,0,0,37282,8,0,121896,44,1374,156,0,860,1770,316,26058,19476
24,0,0,44,2972,0,0,7562,4240,7462,1508,0,0,6390,0,6792,164,58,44,0,15036,2972,220,4286,3160,24.03,15036,15036,17846,17.0,7954,584,4767.36,0.0,3144.96,0,0,0,10,0,15036,32,652,40,0,146,216,76,3562,36
266,0,6706,22822,10486,6748,12542,23002,20560,34902,4122,0,26216,7844,1358,24122,2798,1640,1418,164,64704,10486,412,23678,11154,266.45,64704,64704,65884,145.0,37714,1136,18151.68,0.0,18579.84,0,8,20714,0,0,64704,1878,1420,146,0,574,506,94,19934,5108
98408,0,0,35122,3350454,0,0,5794196,5018362,1195840,647742,0,220776,1643704,4,2790824,885846,761666,541952,0,6991282,3350454,111130,745614,446222,98408.78,6991282,6991282,6979970,37845.0,6558578,194924,5810064.96,0.0,742768.32,0,0,0,9116,786,6991282,2832,299472,422,0,61304,247750,38288,786836,845672
40220,0,0,3496,1098020,0,0,1989288,1590208,468752,342554,0,2,382214,0,844202,155734,117004,112760,52,2458750,1098020,41220,212040,255728,40219.02,2458734,2458750,2456324,19580.0,2342544,40500,1965076.8,0.0,374577.6,0,0,0,9824,1666,2458750,85400,102668,198,0,22368,43300,8476,397800,88006
1144,0,0,3636,37312,902,2316,99352,88198,59016,5008,0,81538,79960,0,45334,9478,5312,2286,240,159352,37312,866,48986,9876,1143.88,159352,159352,161662,328.0,89718,0,67630.08,0.0,20855.04,0,0,3464,24,0,159352,3348,2586,0,0,774,0,0,23116,7740
39240,0,0,6074,1252706,0,0,2365676,1963874,538750,346642,0,639084,476478,0,911086,267438,168206,120148,162,2904936,1252706,46642,255222,282470,39240.59,2904936,2904936,2900876,17712.0,2743540,90126,2413562.88,0.0,326724.48,0,0,1092,2514,90,2904936,32378,91138,148,0,22062,94398,28954,346654,245378
60242,0,0,798,1687210,0,0,3560884,3153296,559418,336484,0,492426,597474,0,1485476,285968,188342,118908,0,4120938,1687210,39152,264914,291432,60241.66,4120938,4120938,4110664,26639.0,3937526,111940,3234669.12,0.0,700353.6,0,0,0,4928,316,4120938,20732,179080,134,0,22686,121124,16122,742646,501160
776,0,0,56,19436,0,0,51038,44570,10252,4024,0,0,12886,0,25388,4184,1078,144,0,61304,19436,466,4420,5754,776.51,61304,61304,62386,146.0,47652,1136,39428.16,0.0,8160.0,0,0,0,0,0,61304,1036,1290,22,0,316,870,168,8842,27456
1930,0,0,104,47548,0,0,107480,99774,9524,5244,0,14572,108054,0,22674,17626,7462,4914,8,117040,47548,1018,4974,4520,1929.93,117040,117040,119164,458.0,109758,1986,99253.44,0.0,10392.96,0,0,0,0,0,117040,1576,2102,40,0,514,1328,224,11306,72500
39978,0,0,1246,1139666,0,0,2318424,1934562,485422,323760,0,197542,886538,0,911092,308984,220226,157642,0,2804448,1139666,32532,195408,286232,39977.02,2804448,2804448,2750292,16536.0,2695736,93804,2365149.12,0.0,328407.36,0,0,0,5212,338,2804448,55086,121676,364,0,19374,83516,15172,347016,339100
39230,0,0,938,1002420,0,0,2208898,1916042,368526,250140,0,19558,264532,0,882682,199166,144504,112140,2,2577780,1002420,28614,214394,153126,39229.49,2577780,2577780,2584486,17767.0,2464890,77844,2155116.48,0.0,308138.88,0,0,0,4002,258,2577780,106300,152100,166,0,16222,52708,12904,327376,288490
8,0,0,40,1848,0,0,5618,3894,3184,508,0,1330,4034,0,4000,180,244,50,0,8808,1848,146,1394,1778,8.78,8808,8808,10280,24.0,5642,326,1862.4,3.84,2408.64,0,0,0,0,0,8808,28,142,30,0,134,116,24,3920,0
24,0,0,62,3500,0,0,7788,4742,6144,1488,0,0,7970,0,7810,124,28,6,0,13934,3500,206,2302,3822,24.56,13934,13934,15524,15.0,8658,594,4040.64,0.0,4574.4,0,0,0,0,0,13934,26,592,42,0,140,192,68,5042,0
99916,0,0,310,3287740,0,0,6128804,5132332,1531184,852918,0,1982004,6572474,2,2581768,635640,447052,416706,0,7661004,3287740,110792,859538,662670,99916.77,7661004,7661004,7588300,43647.0,7040828,242218,5987348.16,0.0,1049144.64,0,0,0,11532,1430,7661004,180368,275470,138,0,69836,180000,36130,1091228,776822
84706,0,0,304,2392784,0,0,5341444,4586510,1565756,652306,0,263214,1019438,34,1670330,506034,486270,507142,0,6907730,2392784,72528,1193846,367098,84705.56,6907730,6907730,6893112,39199.0,5841550,163642,5095863.36,0.0,742301.76,0,0,0,5076,70,6907730,243962,384898,502,0,41342,136504,26726,782322,753162
40898,0,0,310,1283646,0,0,2532220,2323988,383348,169584,0,196716,2661630,0,1000538,284304,192278,142894,0,2915940,1283646,26616,280276,102656,40898.77,2915940,2915940,2920244,13672.0,2690604,101894,2382181.44,0.0,306600.0,0,0,0,6244,866,2915940,3076,125872,122,0,14638,81020,12652,327384,363408
132,0,0,3722,2434,0,0,24690,19788,19624,1804,0,10182,13310,0,12724,1096,640,350,126,44376,2434,402,14214,5370,131.81,44376,44376,44464,61.0,18090,848,10539.84,0.0,6301.44,0,0,3184,0,0,44376,32,196,70,0,534,408,66,7994,258
44534,0,0,6206,1214154,0,0,2343932,2045920,392286,266978,0,410476,325108,0,735064,284598,242782,218152,0,2736556,1214154,36492,198328,192850,44534.49,2736556,2736556,2753598,18472.0,2634060,83938,2297769.6,0.0,334709.76,0,0,228,4712,346,2736556,41060,171366,160,0,17138,98096,18156,351372,163062
26,0,0,36,3940,0,0,15544,11982,9136,1484,0,1186,9232,0,8994,112,18,4,0,24708,3940,224,5404,3712,26.03,24708,24708,29010,15.0,9906,596,4498.56,0.0,5360.64,0,0,0,0,0,24708,108,984,186,0,164,226,72,5858,26
91762,0,0,0,7656510,77898,105916,15734580,14654256,1919552,999682,0,0,0,0,0,0,0,0,0,17733366,7656510,230408,728638,1188450,91762.62,17733366,17733366,2889788,0.0,2795074,399780,8635692.48,0.0,8273238.72,0,0,0,0,0,17733366,0,0,5212,0,83794,417162,66652,0,0
